zip,type,decommissioned,primary_city,state,county,timezone,country,latitude,longitude,irs_estimated_population_2014
66608,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.08,-95.66,4600
66609,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,38.98,-95.66,6690
66610,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,38.98,-95.84,9550
66611,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.02,-95.7,8640
66612,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.04,-95.68,1560
66614,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.01,-95.85,28730
66615,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.05,-95.9,3010
66616,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.07,-95.62,5200
66617,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.13,-95.62,8600
66618,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.14,-95.75,9300
66619,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,38.95,-95.69,3080
66620,UNIQUE,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,0
66621,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.7,45
66622,UNIQUE,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.72,0
66624,UNIQUE,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,0
66625,UNIQUE,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,0
66626,UNIQUE,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,0
66628,UNIQUE,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,0
66629,UNIQUE,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,0
66636,UNIQUE,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,0
66637,UNIQUE,1,Topeka,KS,Shawnee County,America/Chicago,US,39.01,-95.69,0
66642,UNIQUE,1,Topeka,KS,Shawnee County,America/Chicago,US,39.06,-95.66,0
66647,PO BOX,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,0
66652,UNIQUE,1,Topeka,KS,Shawnee County,America/Chicago,US,39.05,-95.67,0
66653,UNIQUE,1,Topeka,KS,Shawnee County,America/Chicago,US,39.05,-95.67,0
66667,PO BOX,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,84
66675,PO BOX,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,105
66683,STANDARD,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,0
66692,UNIQUE,1,Topeka,KS,Shawnee County,America/Chicago,US,39.05,-95.67,0
66699,UNIQUE,0,Topeka,KS,Shawnee County,America/Chicago,US,39.03,-95.69,0
66701,STANDARD,0,Fort Scott,KS,Bourbon County,America/Chicago,US,37.83,-94.7,10210
66710,STANDARD,0,Altoona,KS,Wilson County,America/Chicago,US,37.52,-95.66,630
66711,STANDARD,0,Arcadia,KS,Crawford County,America/Chicago,US,37.64,-94.62,500
66712,STANDARD,0,Arma,KS,Crawford County,America/Chicago,US,37.54,-94.7,1580
66713,STANDARD,0,Baxter Springs,KS,Cherokee County,America/Chicago,US,37.02,-94.73,4640
66714,STANDARD,0,Benedict,KS,Wilson County,America/Chicago,US,37.62,-95.74,154
66716,STANDARD,0,Bronson,KS,Bourbon County,America/Chicago,US,37.89,-95.07,440
66717,STANDARD,0,Buffalo,KS,Wilson County,America/Chicago,US,37.7,-95.69,400
66720,STANDARD,0,Chanute,KS,Neosho County,,US,37.67,-95.48,9690
66724,STANDARD,0,Cherokee,KS,Crawford County,,US,37.34,-94.82,870
66725,STANDARD,0,Columbus,KS,Cherokee County,America/Chicago,US,37.16,-94.84,4760
66728,PO BOX,0,Crestline,KS,Cherokee County,America/Chicago,US,37.17,-94.7,80
66732,STANDARD,0,Elsmore,KS,Allen County,America/Chicago,US,37.79,-95.14,250
66733,STANDARD,0,Erie,KS,Neosho County,,US,37.56,-95.24,1940
66734,STANDARD,0,Farlington,KS,Crawford County,America/Chicago,US,37.61,-94.82,270
66735,STANDARD,0,Franklin,KS,Crawford County,America/Chicago,US,37.52,-94.7,400
66736,STANDARD,0,Fredonia,KS,Wilson County,America/Chicago,US,37.53,-95.82,3450
66738,STANDARD,0,Fulton,KS,Bourbon County,America/Chicago,US,38.01,-94.72,300
66739,STANDARD,0,Galena,KS,Cherokee County,America/Chicago,US,37.07,-94.63,4410
66740,STANDARD,0,Galesburg,KS,Neosho County,America/Chicago,US,37.47,-95.35,490
66741,STANDARD,0,Garland,KS,Bourbon County,America/Chicago,US,37.72,-94.66,217
66742,PO BOX,0,Gas,KS,Allen County,America/Chicago,US,37.92,-95.34,300
66743,STANDARD,0,Girard,KS,Crawford County,America/Chicago,US,37.51,-94.84,3790
66746,STANDARD,0,Hepler,KS,Crawford County,America/Chicago,US,37.66,-94.96,210
66748,STANDARD,0,Humboldt,KS,Allen County,America/Chicago,US,37.81,-95.43,2390
66749,STANDARD,0,Iola,KS,Allen County,America/Chicago,US,37.92,-95.4,6480
66751,STANDARD,0,La Harpe,KS,Allen County,America/Chicago,US,37.91,-95.3,610
66753,STANDARD,0,Mc Cune,KS,Crawford County,,US,37.35,-95.01,930
66754,STANDARD,0,Mapleton,KS,Bourbon County,America/Chicago,US,38.01,-94.88,350
66755,STANDARD,0,Moran,KS,Allen County,America/Chicago,US,37.91,-95.17,940
66756,STANDARD,0,Mulberry,KS,Crawford County,America/Chicago,US,37.55,-94.62,830
66757,STANDARD,0,Neodesha,KS,Wilson County,America/Chicago,US,37.42,-95.68,3020
66758,STANDARD,0,Neosho Falls,KS,Woodson County,,US,38,-95.55,203
66759,PO BOX,0,New Albany,KS,Elk County,America/Chicago,US,37.56,-95.93,58
66760,PO BOX,0,Opolis,KS,Crawford County,America/Chicago,US,37.34,-94.62,115
66761,STANDARD,0,Piqua,KS,Woodson County,America/Chicago,US,37.92,-95.57,200
66762,STANDARD,0,Pittsburg,KS,Crawford County,,US,37.41,-94.69,19180
66763,STANDARD,0,Frontenac,KS,Crawford County,America/Chicago,US,37.45,-94.69,2940
66767,STANDARD,0,Prescott,KS,Linn County,America/Chicago,US,38.06,-94.69,410
66769,STANDARD,0,Redfield,KS,Bourbon County,America/Chicago,US,37.83,-94.88,490
66770,STANDARD,0,Riverton,KS,Cherokee County,America/Chicago,US,37.07,-94.7,1120
66771,STANDARD,0,Saint Paul,KS,Neosho County,America/Chicago,US,37.51,-95.17,880
66772,STANDARD,0,Savonburg,KS,Allen County,America/Chicago,US,37.74,-95.14,270
66773,STANDARD,0,Scammon,KS,Cherokee County,America/Chicago,US,37.27,-94.82,690
66775,STANDARD,0,Stark,KS,Neosho County,America/Chicago,US,37.68,-95.14,158
66776,STANDARD,0,Thayer,KS,Neosho County,America/Chicago,US,37.48,-95.47,1200
66777,STANDARD,0,Toronto,KS,Woodson County,America/Chicago,US,37.79,-95.94,410
66778,STANDARD,0,Treece,KS,Cherokee County,America/Chicago,US,37,-94.84,102
66779,STANDARD,0,Uniontown,KS,Bourbon County,America/Chicago,US,37.84,-94.97,580
66780,STANDARD,0,Walnut,KS,Crawford County,America/Chicago,US,37.6,-95.07,450
66781,STANDARD,0,Weir,KS,Cherokee County,America/Chicago,US,37.3,-94.77,1120
66782,PO BOX,0,West Mineral,KS,Cherokee County,America/Chicago,US,37.29,-94.93,201
66783,STANDARD,0,Yates Center,KS,Woodson County,America/Chicago,US,37.87,-95.74,1950
66801,STANDARD,0,Emporia,KS,Lyon County,America/Chicago,US,38.41,-96.19,23570
66830,STANDARD,0,Admire,KS,Lyon County,America/Chicago,US,38.64,-96.1,240
66833,STANDARD,0,Allen,KS,Lyon County,America/Chicago,US,38.65,-96.16,480
66834,STANDARD,0,Alta Vista,KS,Wabaunsee County,America/Chicago,US,38.86,-96.48,810
66835,STANDARD,0,Americus,KS,Lyon County,America/Chicago,US,38.5,-96.26,1160
66838,STANDARD,0,Burdick,KS,Morris County,America/Chicago,US,38.57,-96.83,162
66839,STANDARD,0,Burlington,KS,Coffey County,America/Chicago,US,38.19,-95.74,3700
66840,STANDARD,0,Burns,KS,Butler County,,US,38.08,-96.88,690
66842,STANDARD,0,Cassoday,KS,Butler County,America/Chicago,US,38.03,-96.63,280
66843,STANDARD,0,Cedar Point,KS,Chase County,America/Chicago,US,38.25,-96.82,180
66845,STANDARD,0,Cottonwood Falls,KS,Chase County,America/Chicago,US,38.36,-96.54,980
66846,STANDARD,0,Council Grove,KS,Morris County,America/Chicago,US,38.66,-96.48,3070
66849,STANDARD,0,Dwight,KS,Morris County,America/Chicago,US,38.84,-96.59,440
66850,STANDARD,0,Elmdale,KS,Chase County,America/Chicago,US,38.37,-96.64,206
66851,STANDARD,0,Florence,KS,Marion County,America/Chicago,US,38.24,-96.92,410
66852,STANDARD,0,Gridley,KS,Coffey County,America/Chicago,US,38.09,-95.88,620
66853,STANDARD,0,Hamilton,KS,Greenwood County,America/Chicago,US,37.98,-96.16,320
66854,STANDARD,0,Hartford,KS,Lyon County,,US,38.3,-95.95,700
66855,STANDARD,0,Lamont,KS,Greenwood County,America/Chicago,US,38.11,-96.02,0
66856,STANDARD,0,Lebo,KS,Coffey County,,US,38.41,-95.85,1520
66857,STANDARD,0,Le Roy,KS,Coffey County,America/Chicago,US,38.08,-95.63,790
66858,STANDARD,0,Lincolnville,KS,Marion County,America/Chicago,US,38.49,-96.96,410
66859,STANDARD,0,Lost Springs,KS,Marion County,America/Chicago,US,38.56,-96.96,186
66860,STANDARD,0,Madison,KS,Greenwood County,America/Chicago,US,38.13,-96.13,1140
66861,STANDARD,0,Marion,KS,Marion County,America/Chicago,US,38.34,-97.01,2740
66862,STANDARD,0,Matfield Green,KS,Chase County,America/Chicago,US,38.15,-96.56,117
66863,PO BOX,0,Neal,KS,Greenwood County,America/Chicago,US,37.83,-96.08,31
66864,STANDARD,0,Neosho Rapids,KS,Lyon County,America/Chicago,US,38.36,-95.99,390
66865,STANDARD,0,Olpe,KS,Lyon County,America/Chicago,US,38.26,-96.16,1040
66866,STANDARD,0,Peabody,KS,Marion County,America/Chicago,US,38.16,-97.1,1370
66868,STANDARD,0,Reading,KS,Lyon County,America/Chicago,US,38.51,-95.95,650
66869,STANDARD,0,Strong City,KS,Chase County,America/Chicago,US,38.46,-96.52,640
66870,STANDARD,0,Virgil,KS,Greenwood County,America/Chicago,US,37.98,-96.01,144
66871,STANDARD,0,Waverly,KS,Coffey County,America/Chicago,US,38.39,-95.6,1170
66872,STANDARD,0,White City,KS,Morris County,America/Chicago,US,38.79,-96.73,890
66873,STANDARD,0,Wilsey,KS,Morris County,America/Chicago,US,38.63,-96.67,290
66901,STANDARD,0,Concordia,KS,Cloud County,America/Chicago,US,39.57,-97.66,5600
66930,STANDARD,0,Agenda,KS,Republic County,America/Chicago,US,39.7,-97.43,157
66932,STANDARD,0,Athol,KS,Smith County,America/Chicago,US,39.76,-98.91,182
66933,STANDARD,0,Barnes,KS,Washington County,America/Chicago,US,39.71,-96.87,290
66935,STANDARD,0,Belleville,KS,Republic County,America/Chicago,US,39.82,-97.63,2210
66936,STANDARD,0,Burr Oak,KS,Jewell County,America/Chicago,US,39.87,-98.3,250
66937,STANDARD,0,Clifton,KS,Washington County,America/Chicago,US,39.56,-97.27,760
66938,STANDARD,0,Clyde,KS,Cloud County,America/Chicago,US,39.59,-97.39,930
66939,STANDARD,0,Courtland,KS,Republic County,America/Chicago,US,39.78,-97.89,530
66940,STANDARD,0,Cuba,KS,Republic County,America/Chicago,US,39.8,-97.45,270
66941,STANDARD,0,Esbon,KS,Jewell County,,US,39.82,-98.43,250
66942,STANDARD,0,Formoso,KS,Jewell County,America/Chicago,US,39.77,-97.99,240
66943,STANDARD,0,Greenleaf,KS,Washington County,America/Chicago,US,39.72,-96.97,520
66944,STANDARD,0,Haddam,KS,Washington County,America/Chicago,US,39.85,-97.3,190
66945,STANDARD,0,Hanover,KS,Washington County,America/Chicago,US,39.89,-96.87,1030
66946,STANDARD,0,Hollenberg,KS,Washington County,America/Chicago,US,39.98,-96.99,127
66948,STANDARD,0,Jamestown,KS,Cloud County,America/Chicago,US,39.59,-97.86,420
66949,STANDARD,0,Jewell,KS,Jewell County,America/Chicago,US,39.67,-98.15,540
66951,STANDARD,0,Kensington,KS,Smith County,America/Chicago,US,39.76,-99.03,690
66952,STANDARD,0,Lebanon,KS,Smith County,America/Chicago,US,39.81,-98.55,390
66953,STANDARD,0,Linn,KS,Washington County,America/Chicago,US,39.67,-97.08,630
66955,STANDARD,0,Mahaska,KS,Washington County,America/Chicago,US,39.98,-97.35,139
66956,STANDARD,0,Mankato,KS,Jewell County,America/Chicago,US,39.78,-98.2,1080
66958,STANDARD,0,Morrowville,KS,Washington County,America/Chicago,US,39.84,-97.17,260
66959,STANDARD,0,Munden,KS,Republic County,America/Chicago,US,39.91,-97.53,200
66960,STANDARD,0,Narka,KS,Republic County,America/Chicago,US,39.96,-97.42,158
66961,PO BOX,0,Norway,KS,Republic County,America/Chicago,US,39.69,-97.77,0
66962,STANDARD,0,Palmer,KS,Washington County,America/Chicago,US,39.63,-97.13,270
66963,STANDARD,0,Randall,KS,Jewell County,America/Chicago,US,39.64,-98.04,161
66964,STANDARD,0,Republic,KS,Republic County,America/Chicago,US,39.92,-97.82,231
66966,STANDARD,0,Scandia,KS,Republic County,America/Chicago,US,39.79,-97.78,560
66967,STANDARD,0,Smith Center,KS,Smith County,America/Chicago,US,39.77,-98.78,1910
66968,STANDARD,0,Washington,KS,Washington County,America/Chicago,US,39.81,-97.05,1510
66970,STANDARD,0,Webber,KS,Jewell County,America/Chicago,US,39.93,-98.03,100
67001,STANDARD,0,Andale,KS,Sedgwick County,America/Chicago,US,37.79,-97.62,1780
67002,STANDARD,0,Andover,KS,Butler County,America/Chicago,US,37.69,-97.13,14240
67003,STANDARD,0,Anthony,KS,Harper County,America/Chicago,US,37.15,-98.02,2330
67004,STANDARD,0,Argonia,KS,Sumner County,America/Chicago,US,37.26,-97.76,750
67005,STANDARD,0,Arkansas City,KS,Cowley County,America/Chicago,US,37.06,-97.04,15230
67008,STANDARD,0,Atlanta,KS,Cowley County,,US,37.43,-96.76,390
67009,STANDARD,0,Attica,KS,Harper County,America/Chicago,US,37.24,-98.22,700
67010,STANDARD,0,Augusta,KS,Butler County,America/Chicago,US,37.69,-96.97,12570
67012,PO BOX,0,Beaumont,KS,Butler County,America/Chicago,US,37.67,-96.55,48
67013,STANDARD,0,Belle Plaine,KS,Sumner County,America/Chicago,US,37.39,-97.27,2850
67016,PO BOX,0,Bentley,KS,Sedgwick County,America/Chicago,US,37.89,-97.51,528
67017,STANDARD,0,Benton,KS,Butler County,America/Chicago,US,37.78,-97.1,2200
67018,STANDARD,0,Bluff City,KS,Harper County,America/Chicago,US,37.07,-97.87,121
67019,STANDARD,0,Burden,KS,Cowley County,America/Chicago,US,37.31,-96.75,800
67020,STANDARD,0,Burrton,KS,Harvey County,America/Chicago,US,38.02,-97.67,1530
67021,STANDARD,0,Byers,KS,Pratt County,America/Chicago,US,37.78,-98.86,81
67022,STANDARD,0,Caldwell,KS,Sumner County,America/Chicago,US,37.03,-97.6,1260
67023,STANDARD,0,Cambridge,KS,Cowley County,America/Chicago,US,37.31,-96.66,208
67024,STANDARD,0,Cedar Vale,KS,Chautauqua County,,US,37.1,-96.5,690
67025,STANDARD,0,Cheney,KS,Sedgwick County,,US,37.62,-97.78,3850
67026,STANDARD,0,Clearwater,KS,Sedgwick County,America/Chicago,US,37.5,-97.5,4560
67028,STANDARD,0,Coats,KS,Pratt County,America/Chicago,US,37.51,-98.82,203
67029,STANDARD,0,Coldwater,KS,Comanche County,America/Chicago,US,37.25,-99.33,930
67030,STANDARD,0,Colwich,KS,Sedgwick County,America/Chicago,US,37.78,-97.53,2550
67031,STANDARD,0,Conway Springs,KS,Sumner County,America/Chicago,US,37.38,-97.64,2210
67035,STANDARD,0,Cunningham,KS,Kingman County,,US,37.64,-98.43,850
67036,STANDARD,0,Danville,KS,Harper County,America/Chicago,US,37.28,-97.89,142
67037,STANDARD,0,Derby,KS,Sedgwick County,America/Chicago,US,37.54,-97.25,26870
67038,STANDARD,0,Dexter,KS,Cowley County,America/Chicago,US,37.17,-96.71,430
67039,STANDARD,0,Douglass,KS,Butler County,America/Chicago,US,37.51,-97.01,2950
67041,PO BOX,0,Elbing,KS,Butler County,America/Chicago,US,38.05,-97.13,241
67042,STANDARD,0,El Dorado,KS,Butler County,America/Chicago,US,37.82,-96.85,13800
67045,STANDARD,0,Eureka,KS,Greenwood County,America/Chicago,US,37.82,-96.28,3050
67047,STANDARD,0,Fall River,KS,Greenwood County,,US,37.6,-96.02,470
67049,STANDARD,0,Freeport,KS,Harper County,America/Chicago,US,37.19,-97.85,66
67050,STANDARD,0,Garden Plain,KS,Sedgwick County,America/Chicago,US,37.66,-97.68,1950
67051,STANDARD,0,Geuda Springs,KS,Sumner County,America/Chicago,US,37.11,-97.14,430
67052,STANDARD,0,Goddard,KS,Sedgwick County,America/Chicago,US,37.65,-97.57,8360
67053,PO BOX,0,Goessel,KS,Marion County,America/Chicago,US,38.25,-97.35,504
67054,STANDARD,0,Greensburg,KS,Kiowa County,America/Chicago,US,37.6,-99.29,1070
67055,STANDARD,0,Greenwich,KS,Sedgwick County,America/Chicago,US,37.79,-97.2,41
67056,STANDARD,0,Halstead,KS,Harvey County,America/Chicago,US,38,-97.5,2870
67057,STANDARD,0,Hardtner,KS,Barber County,America/Chicago,US,37.01,-98.64,180
67058,STANDARD,0,Harper,KS,Harper County,America/Chicago,US,37.28,-98.02,1970
67059,STANDARD,0,Haviland,KS,Kiowa County,,US,37.61,-99.1,900
67060,STANDARD,0,Haysville,KS,Sedgwick County,America/Chicago,US,37.56,-97.34,13050
67061,STANDARD,0,Hazelton,KS,Barber County,America/Chicago,US,37.08,-98.4,181
67062,STANDARD,0,Hesston,KS,Harvey County,America/Chicago,US,38.13,-97.42,3800
67063,STANDARD,0,Hillsboro,KS,Marion County,America/Chicago,US,38.35,-97.2,3250
67065,STANDARD,0,Isabel,KS,Barber County,,US,37.46,-98.55,200
67066,STANDARD,0,Iuka,KS,Pratt County,America/Chicago,US,37.77,-98.77,260
67067,STANDARD,0,Kechi,KS,Sedgwick County,America/Chicago,US,37.79,-97.27,1650
67068,STANDARD,0,Kingman,KS,Kingman County,America/Chicago,US,37.64,-98.11,3770
67070,STANDARD,0,Kiowa,KS,Barber County,America/Chicago,US,37.01,-98.48,1080
67071,STANDARD,0,Lake City,KS,Barber County,America/Chicago,US,37.35,-98.81,87
67072,STANDARD,0,Latham,KS,Butler County,,US,37.53,-96.64,210
67073,STANDARD,0,Lehigh,KS,Marion County,America/Chicago,US,38.37,-97.3,280
67074,STANDARD,0,Leon,KS,Butler County,America/Chicago,US,37.68,-96.78,1490
67101,STANDARD,0,Maize,KS,Sedgwick County,America/Chicago,US,37.77,-97.46,4600
67102,STANDARD,0,Maple City,KS,Cowley County,America/Chicago,US,37.05,-96.78,49
67103,STANDARD,0,Mayfield,KS,Sumner County,America/Chicago,US,37.26,-97.54,270
67104,STANDARD,0,Medicine Lodge,KS,Barber County,America/Chicago,US,37.28,-98.58,2290
67105,STANDARD,0,Milan,KS,Sumner County,America/Chicago,US,37.25,-97.67,194
67106,STANDARD,0,Milton,KS,Sumner County,,US,37.43,-97.75,400
67107,STANDARD,0,Moundridge,KS,McPherson County,America/Chicago,US,38.2,-97.51,2760
67108,STANDARD,0,Mount Hope,KS,Sedgwick County,America/Chicago,US,37.87,-97.67,1560
67109,STANDARD,0,Mullinville,KS,Kiowa County,America/Chicago,US,37.58,-99.47,370
67110,STANDARD,0,Mulvane,KS,Sedgwick County,,US,37.48,-97.24,7800
67111,STANDARD,0,Murdock,KS,Kingman County,America/Chicago,US,37.6,-97.97,320
67112,STANDARD,0,Nashville,KS,Kingman County,America/Chicago,US,37.43,-98.42,200
67114,STANDARD,0,Newton,KS,Harvey County,,US,38.04,-97.34,20310
67117,STANDARD,0,North Newton,KS,Harvey County,America/Chicago,US,38.07,-97.34,1380
67118,STANDARD,0,Norwich,KS,Kingman County,America/Chicago,US,37.45,-97.84,730
67119,STANDARD,0,Oxford,KS,Sumner County,,US,37.27,-97.16,1260
67120,STANDARD,0,Peck,KS,Sumner County,,US,37.47,-97.37,1350
67122,STANDARD,0,Piedmont,KS,Greenwood County,America/Chicago,US,37.62,-96.37,172
67123,STANDARD,0,Potwin,KS,Butler County,America/Chicago,US,37.93,-97.01,640
67124,STANDARD,0,Pratt,KS,Pratt County,America/Chicago,US,37.64,-98.73,7530
67127,STANDARD,0,Protection,KS,Comanche County,America/Chicago,US,37.2,-99.48,640
67131,STANDARD,0,Rock,KS,Cowley County,America/Chicago,US,37.43,-96.96,270
67132,STANDARD,0,Rosalia,KS,Butler County,America/Chicago,US,37.78,-96.6,310
67133,STANDARD,0,Rose Hill,KS,Butler County,America/Chicago,US,37.56,-97.13,6420
67134,STANDARD,0,Sawyer,KS,Pratt County,America/Chicago,US,37.49,-98.68,370
67135,STANDARD,0,Sedgwick,KS,Harvey County,America/Chicago,US,37.91,-97.42,3120
67137,STANDARD,0,Severy,KS,Greenwood County,America/Chicago,US,37.62,-96.22,480
67138,STANDARD,0,Sharon,KS,Barber County,America/Chicago,US,37.25,-98.41,390
67140,STANDARD,0,South Haven,KS,Sumner County,America/Chicago,US,37.04,-97.4,680
67142,STANDARD,0,Spivey,KS,Kingman County,America/Chicago,US,37.44,-98.16,300
67143,STANDARD,0,Sun City,KS,Barber County,America/Chicago,US,37.37,-98.91,65
67144,STANDARD,0,Towanda,KS,Butler County,America/Chicago,US,37.79,-96.99,2750
67146,STANDARD,0,Udall,KS,Cowley County,,US,37.38,-97.11,1740
67147,STANDARD,0,Valley Center,KS,Sedgwick County,America/Chicago,US,37.83,-97.37,9720
67149,STANDARD,0,Viola,KS,Sedgwick County,America/Chicago,US,37.48,-97.64,1040
67150,STANDARD,0,Waldron,KS,Harper County,America/Chicago,US,37,-98.18,32
67151,STANDARD,0,Walton,KS,Harvey County,America/Chicago,US,38.14,-97.26,440
67152,STANDARD,0,Wellington,KS,Sumner County,America/Chicago,US,37.27,-97.39,8300
67154,STANDARD,0,Whitewater,KS,Butler County,,US,37.96,-97.14,1350
67155,STANDARD,0,Wilmore,KS,Comanche County,America/Chicago,US,37.33,-99.2,159
67156,STANDARD,0,Winfield,KS,Cowley County,America/Chicago,US,37.26,-96.96,12570
67159,STANDARD,0,Zenda,KS,Kingman County,America/Chicago,US,37.44,-98.28,210
67201,PO BOX,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.68,-97.34,1053
67202,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.68,-97.34,1140
67203,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.7,-97.37,26390
67204,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.77,-97.36,21140
67205,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.75,-97.42,17680
67206,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.7,-97.23,14460
67207,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.67,-97.23,25510
67208,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.7,-97.28,15500
67209,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.65,-97.43,12920
67210,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.63,-97.25,8530
67211,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.67,-97.32,17390
67212,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.7,-97.44,40550
67213,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.67,-97.36,17860
67214,STANDARD,0,Wichita,KS,Sedgwick County,America/Chicago,US,37.71,-97.32,12800
